Unnamed: 0,STT,SMILES,CID,AVG_IC50_uM,FIRST_LABEL,FINAL_LABEL,DUPLICATE_COUNTS
480,480,C1CCN(CC1)C2=NC(=NC=C2Cl)NC3=CN(N=C3)CCCCCCC(=O)NO,141728860,0.04,Active,1.0,1
94,94,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CN3C=CC4=C(N=C(N=C43)N)NC5=CC(=C(C=C5)F)Cl,162664149,1.46,Active,0.0,1
127,127,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)NCC(=O)NCCCCC(=O)NC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,162656750,0.62,Active,1.0,1
652,652,C1=CC(=CC=C1C2=NOC(=N2)CCCCCCC(=O)NO)Cl,46190755,5.19,Active,0.0,1
1,1,CSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CC4=CC=C(C=C4)C(=O)NO,164629157,0.68,Active,1.0,1
512,512,CN1C=CC2=C(C=CC=C21)CCNS(=O)(=O)C3=CC=C(C=C3)C=CC(=O)NO,137635575,0.00053,Active,1.0,1
27,27,C=CCN1C(=NN=C1SCC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N)C4=CC=NC=C4,164615117,1.28,Active,0.0,1
89,89,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CN3C=NC4=C3N=C(N=C4Cl)N,162664919,0.761,Active,1.0,1
308,308,CN(C)CC1=NN(C2=CC=CC=C21)CC3=CC=C(C=C3)C(=O)NO,155534222,7.94328,Active,0.0,1
73,73,C1=CC=C(C=C1)C2=C(C(=O)N(N2)C3=NC(=CS3)C4=CC=C(C=C4)C(=O)NCC5=CC=C(C=C5)/C=C/C(=O)NO)N=NC6=NC=CS6,162669606,1.3415,Active,0.0,1
453,453,CC[C@@H](C1=NC2=C(C(=CC=C2)NCCCC(=O)NO)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,142506025,3.247,Active,0.0,1
184,184,C1=CC=C2C(=C1)C(=C(N2)C3=C(N(C4=C3C=C(C=C4)F)CC5=CC=C(C=C5)C(=O)NO)O)N=O,156901837,0.194,Active,1.0,1
410,410,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=C(C=C4)C(=O)NCCCCCC(=O)NO,145974717,0.017,Active,1.0,1
171,171,C1=CC=C(C=C1)C2=C(C(=O)N(N2)C3=NC(=CS3)C4=CC=C(C=C4)OCC5=CC=C(C=C5)/C=C/C(=O)NO)N=NC6=NC=CS6,162643761,0.2437,Active,1.0,1
417,417,CCCC1=CC(=NN1CC2=CC=C(C=C2)C(=O)NO)C3=CC=C(C=C3)F,145970453,0.362,Active,1.0,1
226,226,CC1=C(C=NO1)C(=O)CCCCC[C@@H](C2=NC=C(N2)C3=CC4=CC=CC=C4N=C3OC)N,156013288,1.3,Active,0.0,1
649,649,C1=CC=C(C(=C1)C2=NOC(=N2)CCCCCCC(=O)NO)Cl,46190821,1.25,Active,0.0,1
589,589,C1=CC=C(C=C1)NC(=O)C=CC2=CN(N=C2C3=CC=C(C=C3)Br)C4=CC=CC=C4,70690378,6.52,Active,0.0,1
112,112,C1=CC=C(C=C1)C2=C(C(=O)N(N2)C3=NC(=CS3)C4=CC=C(C=C4)OCCCC(=O)NO)N=NC5=NC=CS5,162659199,0.6748,Active,1.0,1
91,91,CC1=C(NN=C1)NC2=C3C(=NC(=N2)Cl)N(C=N3)CC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,162664727,0.739,Active,1.0,1
294,294,C1=CC=C(C=C1)C2=CC=CC=C2NC(=O)NOCC3=CC=C(C=C3)/C=C/C(=O)NO,155543455,4.84,Active,0.0,2
370,370,CC(C)C1C(=O)NC(C(C(=O)NCC2=NC(=CS2)C3=NC(CS3)(C(=O)N1)C)(F)F)C=CCCS,148289288,0.00925,Active,1.0,1
460,460,C[C@@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,142489344,3.4,Active,0.0,1
673,673,COC1=CC=CC(=C1)CN(C2=CC=CC=C2)C(=O)C(CCCCCC(=O)NO)OCC3=CC(=CC=C3)OC,44443716,0.5,Active,1.0,1
423,423,C1=CC(=CC=C1C2=NNC(=C2)C(=O)NCCCCCCC(=O)NO)F,145969456,0.04,Active,1.0,1
315,315,C1=CC=C(C=C1)C(=O)NOCC2=CC=C(C=C2)/C=C/C(=O)NO,155529646,1.05,Active,0.0,2
376,376,CN1CC(C1)C(=O)N[C@@H](CCCCCC(=O)C2=NC=CO2)C3=NC=C(N3)C4=CC=C(C=C4)F,146317609,0.02305,Active,1.0,2
674,674,C1=CC=C2C=C(C=CC2=C1)C(=O)NCCCCCN(C=O)O,44359681,1.4,Active,0.0,1
438,438,COC1=CC2=C(C=C1)N(C=C2)CCOC3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO,145959866,0.0331,Active,1.0,1
695,695,C1=CC=C(C=C1)NC(=O)C(CCCCCC(=O)NO)O,25065929,0.5,Active,1.0,1
150,150,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=C(C(=CC=C2)F)OC)NC(=O)[C@H]3CC34CCN(CC4)CC,162653173,0.025,Active,1.0,1
778,769,COC(=O)[C@H](CC1=CC=CC=C1)N2C(=C(N=N2)C3=CC=CC=C3)C#CC4=CC=CC=C4,6917365,0.0,Inactive,0.0,1
624,624,COC1=CC=CC(=C1)C2=CC(=C(C=C2)N)NC(=O)C3=CC=CC=C3,46887438,2.35,Active,0.0,2
409,409,CC1=C2C=CC(=CC2=NN1C)N(C)C3=NC(=NC=C3)NC4=CC=CC(=C4)C(=O)NCCCCCC(=O)NO,145976956,0.18,Active,1.0,1
143,143,COC1=CC2=NC3=CC=CC=C3C(=C2C(=C1OC)OC)NC4=CC=C(C=C4)C(=O)NO,162653917,0.81,Active,1.0,1
758,758,COC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N,785232,0.9,Active,1.0,1
208,208,C1=CC(=CC=C1N2N=CC(=N2)[C@H](CCCCCC(=O)C3=NOC=C3)N)F,156017747,1.8405,Active,0.0,2
440,440,C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC=C(C=C4)C(=O)NO,145958641,1.704,Active,0.0,1
131,131,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=C(C=C(C=C2)C(=O)NC3=NC=CC(=C3)C(F)(F)F)OC)NC(=O)[C@H]4CC45CCN(CC5)CC,162655735,0.087,Active,1.0,1
380,380,CN1CC(C1)C(=O)N[C@@H](CCCCCC(=O)C2=NOC=C2)C3=NC=C(N3)C4=CC=CC=C4F,146317294,0.002585,Active,1.0,2
174,174,CCC(=O)CCCCC[C@@H](C1=C(N=C(N1)C2=CC=CC=C2)C(=O)N)NC(=O)C3CN(C3)C,162643144,0.1937,Active,1.0,3
270,270,CC(C1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N)NC3=CC=CC=C3,155555330,4.2,Active,0.0,1
407,407,COC1=C(C=C2C(=C1)C=CN2CCOC3=CC=C(C=C3)NC(=O)CCCCCCC(=O)NO)OC,145977717,0.0166,Active,1.0,1
554,554,COC1=NC2=C(C=C1)C=C(C=C2)C(=O)NCCCCCCC(=O)NO,117829456,0.17,Active,1.0,1
123,123,CCCCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)NC2=CC=C(C=C2)CN,162657468,0.281,Active,1.0,1
138,138,CCC(=O)CCCCC[C@@H](C1=C(N=C(N1)C2=CC=C(C=C2)F)C#N)NC(=O)C3CN(C3)C,162654809,1.25066666666667,Active,0.0,3
51,51,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=C(C=CC(=C2)C#N)OC)NC(=O)[C@H]3CC34CCN(CC4)CC,162674484,0.062,Active,1.0,1
275,275,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)N(CC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N)CC(=O)NCC5=CC=CC=C5,155551780,0.668,Active,1.0,1
752,752,C1=CC=C(C=C1)CCC(=O)NO,4118131,2.72,Active,0.0,1
342,342,CN(C)C1=CC=C(C=C1)C(=O)N(CCCCCC(=O)NC2=CC=CC=C2N)CC(=O)NCC3=CC=CC=C3,155514532,1.24,Active,0.0,1
256,256,CCCNNC(=O)C1=CC=C(C=C1)CNCC2=CC=CC=C2.C(=O)(C(F)(F)F)O,155562145,0.4413,Active,1.0,1
182,182,CCC(=O)CCCCC[C@@H](C1=C(N=C(N1)C2=CC=C(C=C2)F)C#N)NC(=O)[C@H]3CC34CCN(CC4)C,162506561,0.220566666666667,Active,1.0,3
300,300,CCCCCCCC(=O)SCCC=C(C1CC(=O)NCC2=NC(=CS2)C3=NC(CS3)(C(=O)NC(C(=O)O1)C(C)C)C)F,155538765,1.817,Active,0.0,1
591,591,COC1=CC=C(C=C1)NC(=O)C=CC2=CN(N=C2C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4,70686232,1.15,Active,0.0,1
240,240,C1COCCC1(C2=CC=C(C=C2)Br)C(=O)NC3=CC=C(C=C3)C(=O)NO,156009684,0.017,Active,1.0,1
230,230,CN(C)S(=O)(=O)C1=CC=C(C2=NON=C12)NCCCCCC(=O)NO,156012347,0.281,Active,1.0,2
326,326,B1(O[C@@H]2[C@@H]3C[C@@H](C3(C)C)C[C@@]2(O1)C)[C@H](CC(C)C)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)C5=CC=C(C=C5)C(=O)NC6=CC=CC=C6N,155525782,3.695,Active,0.0,2
458,458,CC1=CC=C(O1)C2=NC3=CC(=C(C=C3C(=C2)NCC4CCC(CC4)C(=O)NO)OC)OC,142495322,0.274,Active,1.0,1
465,465,C1=CC=C(C=C1)CC(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,142489323,2.0,Active,0.0,1
163,163,CCC(=O)CCCCC[C@@H](C1=C(N=C(N1)C2=CC=CC=C2F)C#N)NC(=O)[C@H]3CC34CCN(CC4)C,162648396,0.608,Active,1.0,3
167,167,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)NCC(=O)NCCCCCCC(=O)NC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,162644926,0.75,Active,1.0,1
145,145,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=C(C(=CC=C2)Cl)OC)NC(=O)[C@H]3CC34CCN(CC4)CC,162653809,0.034,Active,1.0,1
206,206,COC1=NC2=CC=CC=C2C=C1C3=CN=C(N3)[C@H](CCCCCC(=O)C4=CC=NN4)N,156018320,0.7,Active,1.0,1
500,500,C1[C@@H]([C@@H]1C(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N)C4=CC=CC=C4,139325532,2.1,Active,0.0,1
188,188,CC1=CC2=C(C=C1)N(C(=C2C3=C(C4=CC=CC=C4N3)N=O)O)CC5=CC=C(C=C5)C(=O)NO,156901829,0.021,Active,1.0,1
324,324,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)N(CC3=CC=C(C=C3)C(=O)NO)CC(=O)NCC4=CC=CC=C4,155526258,3.5,Active,0.0,1
659,659,COC1=CC=C(C=C1)C2=NOC(=N2)CCCCCCC(=O)C(F)(F)F,46187890,4.53,Active,0.0,1
694,694,COC(CCCCCC(=O)NO)C(=O)NC1=CC=CC=C1,25065930,0.5,Active,1.0,1
79,79,COC1=CC=CC=C1C2=CC3=C(C=C2)C(=NN3)NC(=O)CCCCCCC(=O)NO,162667414,0.0054,Active,1.0,1
634,634,C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CO3)N,46830328,0.9215,Active,1.0,2
700,700,CC(C)C1C(=O)OC(CC(=O)NCC2=NC(=CS2)C3=NC(CS3)(C(=O)N1)C)C=CCCS,24938735,0.0095,Active,1.0,1
229,229,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC3=CC=CC=C3N=C2OC)NC(=O)[C@H]4CC45CN(C5)C,156012420,0.0071,Active,1.0,1
601,601,C1=CNC(=C1)/C=C\2/C3=C(C=CC(=C3)NC(=O)CCCCCCC(=O)NO)NC2=O,56932477,0.00111,Active,1.0,1
100,100,C1=CC=C(C=C1)C2=C(C(=O)N(N2)C3=NC(=CS3)C4=CC=C(C=C4)C(=O)NCCCCCC(=O)NO)N=NC5=NC=CS5,162662919,0.0875,Active,1.0,1
290,290,CC(C)C1C(=O)OC(CC(=O)NCC2=NC(=CS2)C3=NC(CS3)(C(=O)N1)C)C(=CCCS)F,155545380,0.021,Active,1.0,1
444,444,C1C(C1NCC2=CC=C(C=C2)/C=C/C(=O)NO)C3=CC=CC=C3,145954248,0.025,Active,1.0,1
736,736,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CSC3=NC=CC(=N3)C(F)(F)F,10135838,0.441,Active,1.0,1
53,53,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=C(C(=CC(=C2)F)F)OC)NC(=O)[C@H]3CC34CCN(CC4)CC,162674059,0.027,Active,1.0,1
391,391,CC1=CC=C(C=C1)C2=NN(C(=C2)C(F)(F)F)CCC3=CC=C(C=C3)C(=O)NO,145989487,0.549,Active,1.0,1
750,750,C1=CC=C2C(=C1)C(=CN2)CCN(CCO)CC3=CC=C(C=C3)C=CC(=O)NO,6445533,0.007,Active,1.0,1
777,769,C1=CC=C(C=C1)C[C@@H](C(=O)NO)N2C=C(N=N2)C3=CC=CC=C3,155512415,0.0,Inactive,0.0,1
251,251,C1=CC=C(C=C1)CNC(=O)CN(CCCCCC(=O)NC2=CC=CC=C2N)C(=O)C3=CC=CC4=CC=CC=C43,155564587,1.9,Active,0.0,1
499,499,CC(C)[C@H](C1=CC=CC=C1)C(=O)NC2=NC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,139325820,8.4,Active,0.0,1
475,475,C1=CC(=CC=C1NC2=NC(=NC=C2)NC3=CN(N=C3)CCCCCCC(=O)NO)F,141728877,0.018,Active,1.0,1
271,271,CC1=CC(=CC(=C1OCC2=CC(=CC=C2)C(=O)NC3=CC=CC=C3N)C)C4=NC5=C(C6=C(S5)CN(CC6)C)C(=O)N4,155554197,0.86,Active,1.0,1
44,44,COC1=CC(=C(C=C1)F)C2=CC3=C(C=C2)C(=NN3)NC(=O)CCCCCCC(=O)NO,162677105,0.0035,Active,1.0,1
113,113,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC=C(C=C2)C(=O)NC3CCOC3)NC(=O)[C@H]4CC45CCN(CC5)C,162659197,0.062,Active,1.0,2
24,24,C1=CC=C2C(=C1)N(C3=CC=CC=C3S2)CC4=NC=C(C=C4)C(=O)NO.Cl,164617135,1.962,Active,0.0,1
211,211,C1CC2=CC=CC=C2N(C3=C1C=CC(=C3)Cl)CCCNC(=O)CCCCCCCC(=O)NO,156016469,2.74,Active,0.0,1
169,169,C1=CC=C(C=C1)C2=C(C(=O)N(N2)C3=NC(=CS3)C4=CC=C(C=C4)C(=O)NCCCCC(=O)NO)N=NC5=NC=CS5,162644191,0.2074,Active,1.0,1
756,756,CC1=CC=C(C=C1)C2=NN(C=C2C=CC(=O)NC3=CC=C(C=C3)OC)C4=CC=CC=C4,2175719,6.45,Active,0.0,1
520,520,CC(C)[C@H](C1=CC=CC=C1)C(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,137353123,1.1,Active,0.0,1
32,32,CC1=CN=C(C=C1)NC(=O)C2=CC3=C(C=C2)SC4=CC=CC=C4N3CC5=CC=C(C=C5)C(=O)NO,164613147,0.08,Active,1.0,1
109,109,CCC(=O)CCCCC[C@@H](C1=C(N=C(N1)C2=CC3=CN(N=C3C=C2)C)C#N)NC(=O)[C@H]4CC45CCN(CC5)C,162660526,0.190366666666667,Active,1.0,3
136,136,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=C(N=C(C=C2)OC)OC)NC(=O)[C@H]3CC34CCN(CC4)CC,162654936,0.018,Active,1.0,1
330,330,CCC1=CC=C(C=C1)SCC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N,155521283,0.144,Active,1.0,1
222,222,COC1=NC2=CC=CC=C2C=C1C3=CN=C(N3)[C@H](CCCCCC(=O)C4=NC=CN4)N,156013864,4.9,Active,0.0,1
28,28,CN1C(=NN=C1SCCCCCC(=O)O)C2=CC=NC=C2,164614861,7.36,Active,0.0,1
287,287,CC1=C(C(=NO1)C)C2=NC3=C(C4=C(S3)CN(CC4)CCCCCC(=O)NO)C(=O)N2,155545907,0.135,Active,1.0,1
55,55,C1=CC=C2C(=C1)C(=C3C=C(C=CC3=N2)Br)NC4=CC=C(C=C4)C(=O)NO,162673723,0.39,Active,1.0,6
685,685,COC1=CC(=C(C=C1)Br)C=NNC(=O)CCCCCC(=O)NO,42618298,0.005,Active,1.0,1
698,698,COC(CCCCC(=O)NO)C(=O)NC1=CC=CC=C1,25065710,0.5,Active,1.0,1
48,48,CCC(=O)CCCCC[C@@H](C1=C(N=C(N1)C2=CC=C(C=C2)C(F)(F)F)C#N)NC(=O)[C@H]3CC34CCN(CC4)C,162675870,0.0992,Active,1.0,3
761,761,CCCC(=O)NO,419176,9.0,Active,0.0,1
545,545,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNCC3=NC(=NO3)C4=CC=C(C=C4)Cl,118735150,0.43,Active,1.0,1
477,477,C1=CC(=CC=C1NC2=NC(=NC=C2Cl)NC3=CN(N=C3)CCCCCC(=O)NO)F,141728873,0.026,Active,1.0,1
547,547,COC1=CC=C(C=C1)C2=NOC(=N2)CNCC3=CC=C(C=C3)C(=O)NC4=CC=CC=C4N,118735148,0.29,Active,1.0,1
63,63,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=C(C=CC(=C2)C)OC)NC(=O)[C@H]3CC34CCN(CC4)CC,162671564,0.002,Active,1.0,1
413,413,C1COCCN1C2=C3C=CC=C4C3=C(C=C2)C(=O)N(C4=O)CC5=CC=C(C=C5)C(=O)NO,145973368,0.0988,Active,1.0,1
384,384,CCCCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)C2=NC=C3C(=C2)C4=CC=CC=C4N3,145993768,2.69,Active,0.0,1
689,689,C1=CC=C(C=C1)C2=CC=C(C=C2)C=NNC(=O)CCCCCC(=O)NO,25118059,0.0021,Active,1.0,1
322,322,COC1=CC=C(C=C1)S(=O)(=O)N2CCC3=C2C(=CC=C3)NCC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N,155527045,0.662,Active,1.0,1
451,451,CC[C@@H](C1=NC2=C(C(=CC=C2)NCC3=CC=C(C=C3)C(=O)NO)C(=O)N1C4=CC=CC=C4)NC5=NC=NC6=C5NC=N6,142506189,7.173,Active,0.0,1
604,604,CCN1CCN(C(=O)C1=O)C(=O)NCC2=CC=C(C=C2)C(=O)NC3=C(C=CC(=C3)C4=CC=CS4)N,56591671,0.67,Active,1.0,1
234,234,CN(C)C1=CC=C(C=C1)C2(CCCC2)C(=O)NC3=CC=C(C=C3)C(=O)NO,156011452,0.049,Active,1.0,1
557,557,CN1CCC(CC1)C(=O)N[C@@H](CCCCCC(=O)C2=CC=CC=N2)C3=NC=C(N3)C4=CC=CC=C4,87331269,0.24,Active,1.0,1
462,462,CC[C@H](C1=CC=CC=C1)C(=O)NC2=CN=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,142489335,0.63,Active,1.0,1
424,424,CC1=CC(=NN1CC2=CC=C(C=C2)C(=O)NO)C3=CC=C(C=C3)F,145968985,0.114,Active,1.0,1
684,684,C1=CC(=CC=C1CCC(=O)NO)C2=CC=C(C=C2)O,42630929,1.7,Active,0.0,1
303,303,CN(C)C1=CC=C(C=C1)C(=O)N(CC2=CC=C(C=C2)C(=O)NC3=CC=CC=C3N)CC(=O)NCC4=CC=CC=C4,155537112,0.283,Active,1.0,1
686,686,CCC(=O)NCC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N,25157071,0.47,Active,1.0,1
219,219,C1CC2=CC=CC=C2N(C3=C1C=CC(=C3)Cl)CCCNCC4=CC=C(C=C4)/C=C/C(=O)NO,156014407,6.62,Active,0.0,1
676,676,C1=CC=C2C(=C1)C=CC=C2NC(=O)CCCCCCCN(C=O)O,44359555,5.9,Active,0.0,1
296,296,CCCCOC1=CC=C(C=C1)C(=O)NOCC2=CC=C(C=C2)/C=C/C(=O)NO,155542624,5.3,Active,0.0,2
21,21,C1=CC=C2C(=C1)N(C3=C(S2)C=CC(=C3)C(=O)NC4=CC=CC=N4)CC5=CC=C(C=C5)C(=O)NO,164617889,0.04,Active,1.0,1
420,420,CC1=CC=C(C=C1)C2=CC(=NN2CC3=CC=C(C=C3)C(=O)NO)C(F)(F)F,145969996,1.216,Active,0.0,1
325,325,B1(O[C@@H]2[C@@H]3C[C@@H](C3(C)C)C[C@@]2(O1)C)[C@H](CC(C)C)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)C5=CC=C(C=C5)C(=O)NO,155525899,3.3,Active,0.0,1
199,199,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC3=CC=CC=C3N=C2OC)NC(=O)[C@@H]4C[C@]45CCN(C5)C,156019913,0.0187,Active,1.0,1
450,450,C1CC1(C2=CC=CC=C2)NCC3=CC=C(C=C3)C(=O)NCCCCCCC(=O)NO,145949712,0.023,Active,1.0,1
137,137,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CN=C(C=C2)C3=CN=CC=C3)NC(=O)[C@H]4CC45CCN(CC5)C,162654928,0.022,Active,1.0,2
536,536,CC(C)CN1C=NC2=C(N=C(N=C21)Cl)NCCCCCCC(=O)NO,127026516,0.165,Active,1.0,1
212,212,CCC(=O)CCCCC[C@@H](C1=NC(=NN1)C2=CC3=CC=CC=C3N=C2OC)NC(=O)[C@H]4CC45CCN(CC5)C,156016369,0.11,Active,1.0,1
769,769,C1CC2=CC=CC=C2N(C3=C1C=CC(=C3)Cl)CCCNS(=O)(=O)C4=CC=C(C=C4)/C=C/C(=O)NO,156021102,0.0,Inactive,0.0,1
726,726,C1=CC(=CN=C1)/C=C/C(=O)NCC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,12136798,0.253333333333333,Active,1.0,3
774,769,C1=CC=C(C=C1)C[C@H](C(=O)NO)N2C(=C(N=N2)C3=CC=CC=C3)C#CC4=CC=CC=C4,155557270,20.0,Inactive,0.0,1
505,505,C1COC2(C3=C(C=CC(=C3)Br)N(C2=O)CCC(=O)NC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N)OC1,137656290,0.026,Active,1.0,1
631,631,C=CC1=CC=C(C=C1)C2=CC(=C(C=C2)N)NC(=O)C3=CC=CC=C3,46887334,2.9,Active,0.0,2
231,231,CCC(=O)CCCCC[C@@H](C1=NC=C(N1)C2=CC3=CC=CC=C3N=C2OC)NC(=O)[C@@H]4CC45CN(C5)C,156012150,0.0036,Active,1.0,1
405,405,CCCCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)C2=NC(=C3C(=C2)C4=CC=CC=C4N3)C5=CC(=CC=C5)OC,145979160,0.37,Active,1.0,1
568,568,C1=CC(=CC=C1C=NNC(=O)CCCCCC(=O)NO)C2=CN=CN=C2,73707544,0.021,Active,1.0,1
317,317,B1(O[C@@H]2[C@@H]3C[C@@H](C3(C)C)C[C@@]2(O1)C)[C@H](CC(C)C)NC(=O)[C@H](CC4=CNC5=CC=CC=C54)NC(=O)C6=CC(=CC=C6)C(=O)NO,155529223,1.43,Active,0.0,1
183,183,C1=CC=C2C(=C1)C(=C(N2)C3=C(N(C4=CC=CC=C43)CC5=CC=C(C=C5)C(=O)NO)O)N=O,156901838,0.205,Active,1.0,1
666,666,CCC(=O)CCCCCC1C(=O)NC(C(=O)NC(CC(=O)NC(C(=O)N1)C)CC(C)C)CC2=CC=CC3=CC=CC=C32,44598536,0.29,Active,1.0,1
664,664,C1=CC(=CC(=C1)[N+](=O)[O-])C2=NOC(=N2)CCCCCCC(=O)C(F)(F)F,46187885,0.92,Active,1.0,1
609,609,COC1=CC=C(C=C1)S(=O)(=O)N2C=CC3=C2C=CC(=C3)C=CC(=O)NO,53464578,0.3618,Active,1.0,1
626,626,CC1=CC(=CC=C1)C2=CC(=C(C=C2)N)NC(=O)C3=CC=CC=C3,46887381,5.15,Active,0.0,2
485,485,C1=CC(=CC(=C1)Cl)NC2=NC(=NC=C2Cl)NC3=CN(N=C3)CCCCCCC(=O)NO,141728841,0.075,Active,1.0,2
278,278,CC1=C(C2=CC=CC=C2N1)CC(=O)NOCC3=CC=C(C=C3)/C=C/C(=O)NO,155549392,1.885,Active,0.0,2
630,630,C1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC4=CC=CC=C4S3)N,46887335,10.0,Active,0.0,2
20,20,C1=CC=C2C(=C1)N(C3=C(S2)C=CC(=C3)C(=O)N)CC4=CC=C(C=C4)/C=C/C(=O)NO,164618031,0.02,Active,1.0,1
170,170,COC1=CC=CC(=C1F)C2=CC3=C(C=C2)C(=NN3)NC(=O)CCCCCCC(=O)NO,162643829,0.006,Active,1.0,1
401,401,CCCN(CC1=CC=C(C=C1)C(=O)NO)C(=O)C2=NC(=C3C(=C2)C4=CC=CC=C4N3)C5=CC=CC=C5OC,145981665,0.26,Active,1.0,1
718,718,C1=CC(=CC=C1/C=C/C(=O)NO)C2=CC=C(C=C2)C#N,15986510,0.33,Active,1.0,1
566,566,C1=CC(=CN=C1)C2=CC=C(C=C2)C=NNC(=O)CCCCCC(=O)NO,73707550,0.0108,Active,1.0,1
176,176,COC1=CC=CC(=C1)C2=NC3=C(C=C2)C(=NN3)NC(=O)CCCCCCC(=O)NO,162642885,0.0053,Active,1.0,1
327,327,CC1=CC(=CC(=C1)C(=O)N(CCCCCC(=O)NC2=CC=CC=C2N)CC(=O)NC3CCCCC3)C,155524660,6.66,Active,0.0,1
198,198,C1CC2=CC=CC=C2N(C3=C1C=CC(=C3)Cl)CCCNC(=O)CCCCC(=O)NO,156020492,9.62,Active,0.0,1
470,470,CC(C)[C@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NC3=C(C=C(C=C3)F)N,142489314,1.8,Active,0.0,1
654,654,C1=CC(=CC=C1CNCC2=NC(=NO2)C3=CC=C(C=C3)[N+](=O)[O-])C(=O)NO,46190609,9.23,Active,0.0,1
266,266,CCCNNC(=O)C1=CC=C(C=C1)CN(CCC2=C(NC3=CC=CC=C32)C)C(=O)OC(C)(C)C,155557199,0.2786,Active,1.0,1
615,615,C1CCN(CC1)CCNC(C2=CC=C(C=C2)C=CC(=O)NC3=CC=CC=C3N)C(=O)NC4=CC=C(C=C4)C5=CC=C(C=C5)C6CC6,53326925,0.24,Active,1.0,1
492,492,C1=CC(=CC=C1NC2=NC(=NC=C2Cl)NC3=CN(N=C3)CCCCCCC(=O)NO)F,141728813,0.003,Active,1.0,1
130,130,COC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2CCC3=CC=C(C=C3)C(=O)NC4=C(C=CC(=C4)F)N,162656120,9.08,Active,0.0,1
338,338,CCCNNC(=O)C1=CC=CC(=C1)CNCCC2=C(NC3=CC=CC=C32)C.C(=O)(C(F)(F)F)O,155516139,4.942,Active,0.0,1
662,662,C1=CC=C(C(=C1)C2=NOC(=N2)CCCCCCC(=O)C(F)(F)F)Cl,46187887,1.58,Active,0.0,1
489,489,C1=CC(=CC(=C1)Cl)NC2=NC(=NC=C2Cl)NC3=CN(N=C3)CCCCCC(=O)NO,141728827,0.004,Active,1.0,1
